anno;codice_regione;regione;codice_asl;asl;codice_struttura;struttura;indirizzo;codice_tipo_struttura;sottotipo_struttura;tipo_struttura;comune;sigla_provincia;codice_disciplina;disciplina;posti_letto_day_hospital;posti_letto_day_surgery;posti_letto_degenza_ordinaria;posti_letto_utilizzati;num_dimessi;giornate_degenza;giornate_disponibili;degenza_media_ordinaria;icm;tasso_utilizzo
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;38;OTORINOLARINGOIATRIA            ;0;3;5;4;337;812;1.429;2,41;0,94;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;39;PEDIATRIA                       ;1;0;12;12;765;2.469;4.380;3,23;1,41;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;40;PSICHIATRIA                     ;0;0;12;13;364;4.785;4.867;13,15;1,01;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;43;UROLOGIA                        ;0;0;8;8;270;1.494;2.920;5,53;1,07;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;49;TERAPIA INTENSIVA               ;1;0;4;8;61;835;3.042;13,69;0,92;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;50;UNITA` CORONARICA               ;0;0;3;3;29;144;1.095;4,97;0,86;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;62;NEONATOLOGIA                    ;0;0;5;5;241;1.199;1.825;4,98;0,39;76,72
2022;010;PIEMONTE                      ;301;ASL CITTA' DI TORINO                    ;010007;OSPEDALE MARTINI                             ;VIA TOFANE 71                           ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;TORINO                       ;TO;67;PENSIONANTI                     ;1;1;1;1;16;58;365;3,63;0,98;76,72
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;08;CARDIOLOGIA                     ;0;0;18;18;1.455;7.598;6.570;5,22;1,15;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;09;CHIRURGIA GENERALE              ;0;0;28;28;853;6.981;10.221;8,18;1,17;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;10;CHIRURGIA MAXILLO FACCIALE      ;0;0;5;4;146;572;1.277;3,92;1,05;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;14;CHIRURGIA VASCOLARE             ;0;0;10;9;441;2.557;3.102;5,80;0,94;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;21;GERIATRIA                       ;0;0;28;28;802;10.810;10.221;13,48;1,15;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;24;MALATTIE INFETTIVE E TROPICALI  ;0;0;42;34;738;9.183;12.411;12,44;0,85;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;26;MEDICINA GENERALE               ;0;0;112;86;2.220;32.738;31.545;14,75;1,12;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;29;NEFROLOGIA                      ;0;0;10;6;158;2.248;2.251;14,23;1,01;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;32;NEUROLOGIA                      ;0;0;28;28;720;8.638;10.221;12,00;0,93;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;34;OCULISTICA                      ;0;0;2;2;41;211;730;5,15;0,99;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;0;28;26;749;7.031;9.430;9,39;1,13;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;37;OSTETRICIA E GINECOLOGIA        ;4;0;46;42;2.592;10.016;15.422;3,86;0,99;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;38;OTORINOLARINGOIATRIA            ;0;0;13;8;261;1.502;2.829;5,75;1,19;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;39;PEDIATRIA                       ;1;0;8;8;521;1.838;2.798;3,53;0,88;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;40;PSICHIATRIA                     ;4;0;12;12;332;3.465;4.380;10,44;1,05;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;43;UROLOGIA                        ;0;0;18;18;726;3.535;6.570;4,87;0,96;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;49;TERAPIA INTENSIVA               ;0;0;14;10;106;1.152;3.741;10,87;0,83;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;50;UNITA` CORONARICA               ;0;0;8;8;35;176;2.920;5,03;1,22;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;56;RECUPERO E RIABILITAZIONE FUNZIO;0;0;18;17;232;5.873;6.023;25,31;0,89;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;60;LUNGODEGENTI                    ;0;0;40;13;408;4.629;4.745;11,35;1,17;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;62;NEONATOLOGIA                    ;0;0;8;8;185;1.122;2.920;6,06;0,85;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;67;PENSIONANTI                     ;0;1;3;3;62;168;1.095;2,71;0,89;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;94;TERAPIA SEMI-INTENSIVA          ;0;0;14;5;119;870;1.703;7,31;0,78;79,96
2022;010;PIEMONTE                      ;212;AT                                      ;010008;OSPEDALI RIUNITI ASL AT                      ;CORSO DANTE 202                         ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;ASTI                         ;AT;97;DETENUTI                        ;0;0;2;2;18;107;730;5,94;1,21;79,96
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;08;CARDIOLOGIA                     ;1;0;22;13;1.192;5.321;4.593;4,46;1,13;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;09;CHIRURGIA GENERALE              ;0;1;14;14;930;7.413;5.049;7,97;1,04;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;24;MALATTIE INFETTIVE E TROPICALI  ;0;0;24;27;690;6.736;9.947;9,76;1,26;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;26;MEDICINA GENERALE               ;0;0;95;62;1.887;23.241;22.571;12,32;1,07;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;29;NEFROLOGIA                      ;0;0;26;4;132;1.932;1.460;14,64;1,01;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;32;NEUROLOGIA                      ;0;0;18;18;342;4.656;6.570;13,61;1,00;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;34;OCULISTICA                      ;0;0;1;1;134;160;365;1,19;0,98;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;36;ORTOPEDIA E TRAUMATOLOGIA       ;0;1;13;15;1.211;9.212;5.475;7,61;1,15;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;37;OSTETRICIA E GINECOLOGIA        ;0;0;21;21;1.154;3.144;7.665;2,72;1,06;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;38;OTORINOLARINGOIATRIA            ;0;0;6;6;178;866;2.190;4,87;1,08;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;39;PEDIATRIA                       ;0;0;7;7;283;1.132;2.555;4,00;0,98;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;40;PSICHIATRIA                     ;0;0;8;10;259;3.121;3.650;12,05;1,02;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;43;UROLOGIA                        ;0;1;9;9;887;3.883;3.224;4,38;0,93;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;49;TERAPIA INTENSIVA               ;0;0;18;11;93;890;3.985;9,57;0,68;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;50;UNITA` CORONARICA               ;0;0;6;6;44;134;2.190;3,05;1,03;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;52;DERMATOLOGIA                    ;0;0;1;1;83;122;365;1,47;1,27;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;62;NEONATOLOGIA                    ;0;0;3;3;100;706;1.095;7,06;0,70;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;67;PENSIONANTI                     ;0;2;4;4;7;14;1.460;2,00;0,89;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;68;PNEUMOLOGIA                     ;0;0;52;51;517;6.713;18.617;12,98;0,91;75,18
2022;010;PIEMONTE                      ;206;VC                                      ;010009;OSPEDALE UNICO DEL VERCELLESE                ;CORSO ABBIATE MARIO 21                  ;1;;OSPED. A GESTIONE DIRETTA PRESIDIO A.S.L.    ;VERCELLI                     ;VC;94;TERAPIA SEMI-INTENSIVA          ;0;0;8;8;21;226;2.889;10,76;1,44;75,18
